Episode,Reward,Length,TD_Error
36271,-1352.0,200,896.9390781642954
36272,-24.0,18,55.78523396924379
36273,-263.0,200,182.43562807111547
36274,-2.0,14,43.69120560817947
36275,-218.0,200,90.56717166770463
36276,7.0,14,3.0707763140581896
36277,-308.0,200,248.0647486833036
36278,2.0,19,21.10934231681003
36279,-6.0,18,56.92926518280126
36280,9.0,12,0.5165831545724409
36281,-41.0,26,61.36268751849241
36282,-263.0,200,120.48229958819933
36283,0.0,21,36.118182624490885
36284,-82.0,31,106.07895501978294
36285,-25.0,28,10.018016455840637
36286,8.0,13,63.82682884078156
36287,-298.0,76,42.15631783062139
36288,-31.0,43,31.39824758565618
36289,-10.0,22,9.978746695475678
36290,12.0,9,0.14595695067502668
36291,-226.0,40,47.303679951754845
36292,-46.0,49,117.97867890732189
36293,8.0,13,1.2633889786274022
36294,3.0,18,3.394368968310978
36295,-2.0,14,51.67092386428777
36296,1.0,20,25.450876352919664
36297,-9.0,12,1.9100037376593448
36298,6.0,15,35.03671030963602
36299,11.0,10,6.727171844634526
36300,-10.0,22,2.5928615502108947
36301,-1361.0,200,897.1959879876274
36302,-4.0,25,200.32037291543924
36303,7.0,14,0.5685675971064184
36304,5.0,16,7.176222876036412
36305,-5.0,17,0.9305099818314062
36306,-2.0,14,21.780177300306832
36307,-272.0,200,197.8777589252163
36308,4.0,17,22.48789244814546
36309,-26.0,29,61.290420147186296
36310,-37.0,31,60.43969052193893
36311,-2.0,23,31.755009514740095
36312,0.0,21,16.180531646022217
36313,-13.0,25,60.49530218438122
36314,-236.0,200,186.11635374596568
36315,5.0,16,6.114014492855773
36316,9.0,12,0.913702214438533
36317,9.0,12,0.30517617227077487
36318,2.0,19,16.994510318417014
36319,-1.0,13,0.8809080740633878
36320,8.0,13,22.997867663371437
36321,-254.0,200,157.15220601148965
36322,10.0,11,0.8918650959681635
36323,5.0,16,1.7369665423015022
36324,-2.0,23,21.424440565392786
36325,11.0,10,0.4004757213990233
36326,-5.0,17,17.764166482238522
36327,-371.0,200,129.64481715722445
36328,4.0,17,6.568876965046783
36329,-119.0,113,56.75694293261382
36330,7.0,14,0.30672671628185366
36331,12.0,9,0.7125102818464475
36332,10.0,11,0.4514127774631822
36333,-217.0,166,179.93144065857277
36334,6.0,15,11.144712035686666
36335,4.0,17,1.065874675273248
36336,-36.0,21,80.28449281210334
36337,-254.0,200,155.2596650721884
36338,-6.0,18,14.667015340725982
36339,-1181.0,200,791.5383034432081
36340,-272.0,200,179.15249329978326
36341,-2.0,14,10.856380630280569
36342,-1.0,22,26.74891984590724
36343,2.0,19,1.434218418656224
36344,-452.0,200,241.44029241106202
36345,5.0,16,0.537051616039733
36346,-866.0,200,678.3157766333933
36347,-1.0,22,18.698408085129017
36348,-10.0,22,24.948532931444447
36349,9.0,12,0.6656800228931217
36350,2.0,10,1.0757494156677136
36351,-7.0,28,19.13618897736498
36352,7.0,14,0.8702892452169998
36353,10.0,11,0.802678586371347
36354,-290.0,200,162.88770032419148
36355,-434.0,200,225.28485936502915
36356,-5.0,17,15.297303140906735
36357,2.0,19,4.006604078982463
36358,3.0,18,11.345768920483835
36359,-1280.0,200,989.4417379290015
36360,-713.0,200,464.28296060098944
36361,-2.0,14,14.180620985361742
36362,-1064.0,200,625.8265086796347
36363,-1.0,22,15.59097975191085
36364,-343.0,94,141.75332436688893
36365,8.0,13,9.832198788624552
36366,-272.0,200,192.61608976350402
36367,-3.0,15,4.610740301391097
36368,-236.0,200,130.13077569233326
36369,-10.0,13,5.332499743351569
36370,-1.0,22,5.34506041432509
36371,8.0,13,0.7789785579896948
36372,5.0,16,14.680860427458242
36373,-8.0,20,111.09337988015773
36374,4.0,17,5.803220200348491
36375,-97.0,28,69.95092311242058
36376,7.0,14,1.6520384836924435
36377,-263.0,200,96.44476459939051
36378,-1.0,22,8.764099888499544
36379,6.0,15,0.5833464544357607
36380,-389.0,200,215.79510893402596
36381,-1.0,13,3.1184592574971646
36382,-29.0,50,85.10358172157126
36383,-4.0,16,1.4719229358152779
36384,-7.0,19,2.2090032625864353
36385,3.0,18,1.693779282770322
36386,-254.0,200,79.24903430211148
36387,2.0,19,1.4814992919036118
36388,-290.0,200,289.4032587575433
36389,-3.0,15,3.002501687956112
36390,-506.0,200,385.83961694494
36391,-22.0,34,36.75034380832679
36392,-30.0,24,66.00106085720415
36393,3.0,18,45.776584171249624
36394,-1190.0,200,780.5789081562649
36395,1.0,20,15.022083108598451
36396,-236.0,200,138.62303409450794
36397,6.0,15,0.6308862349335395
36398,-7.0,19,1.8808471622875587
36399,-20.0,23,16.75364128216836
36400,8.0,13,0.925534513104447
36401,-272.0,200,210.2351380759029
36402,-8.0,20,12.246757353931173
36403,3.0,18,21.581220546120022
36404,1.0,20,33.822399664607644
36405,-263.0,200,84.57792563632557
36406,-380.0,200,295.0649422291497
36407,0.0,21,17.65301368713517
36408,-263.0,200,268.79567028763734
36409,-98.0,101,74.78882103326322
36410,-70.0,82,38.897491253654984
36411,-195.0,189,130.44844328240615
36412,7.0,14,0.6927574677336397
36413,-245.0,200,161.06207555768233
36414,-4.0,16,37.56642710359125
36415,-17.0,20,35.86379770727791
36416,1.0,11,71.2216664372038
36417,-9.0,21,2.332699314901383
36418,7.0,14,15.211316220073996
36419,3.0,18,38.61637704144857
36420,-144.0,111,127.06156353395205
36421,-281.0,200,138.86989998569652
36422,5.0,16,4.384379424858501
36423,11.0,10,0.19854818818125963
36424,7.0,14,0.5891146986122466
36425,-18.0,39,58.84725418102672
36426,-95.0,71,36.80490784126303
36427,-6.0,18,1.942171787219479
36428,-2.0,14,8.923668310527262
36429,0.0,12,0.8998381447054875
36430,8.0,13,2.7636986826523717
36431,5.0,16,4.14728404414501
36432,7.0,14,11.179873456684248
36433,-263.0,200,143.63872063718412
36434,4.0,17,82.440842759107
36435,-6.0,27,58.82641876664309
36436,-13.0,16,139.3464400095247
36437,-14.0,17,41.628598028939564
36438,1.0,20,28.078571860885233
36439,-9.0,21,17.66745386852847
36440,-245.0,200,170.4315965624055
36441,-7.0,10,1.6556375553096192
36442,-106.0,100,206.06054746495784
36443,3.0,18,15.483490960461808
36444,-272.0,200,274.301462339773
36445,2.0,19,12.569753757021658
36446,-395.0,56,302.76812771714356
36447,-7.0,19,12.935141864415641
36448,-236.0,200,92.61413781277622
36449,-169.0,154,86.8942333929557
36450,-1.0,13,0.8907592107340041
36451,-17.0,20,42.22199131277003
36452,-6.0,18,63.09140352595409
36453,-60.0,54,66.69348010201338
36454,-1.0,13,34.46782132304082
36455,10.0,11,0.14671771320346672
36456,1.0,20,5.277893316417618
36457,-2.0,14,1.4873288143871335
36458,-263.0,200,121.75213546487612
36459,6.0,15,60.022393707523975
36460,6.0,15,7.382945501324954
36461,-21.0,24,113.30519412803301
36462,2.0,19,77.73673576818851
36463,7.0,14,0.6080362128404105
36464,0.0,21,13.392117840164389
36465,-9.0,21,7.888979187507076
36466,-26.0,29,20.74287202244659
36467,-281.0,200,192.3229434606709
36468,-5.0,17,47.53667945243831
36469,13.0,8,1.663936080208769
36470,-17.0,20,19.19267196468408
36471,-281.0,200,130.48437680215187
36472,-247.0,79,263.21136222521966
36473,10.0,11,0.10695721292532845
36474,7.0,14,19.14130821341908
36475,-20.0,23,33.75220078580492
36476,3.0,18,1.550141789746446
36477,-281.0,200,86.68391015120221
36478,-551.0,200,309.17769735913225
36479,3.0,18,5.697477480780876
36480,-6.0,18,0.9966267063338492
36481,-14.0,26,15.877004512438418
36482,4.0,17,1.0732103477764454
36483,9.0,12,0.48310881609011247
36484,-37.0,40,80.0048100536601
36485,-281.0,200,115.50132613538733
36486,-17.0,20,16.558032864724936
36487,-6.0,18,23.543779503044334
36488,-118.0,139,69.37039085061282
36489,-17.0,20,33.19794476035884
36490,7.0,14,0.5472325915563694
36491,-6.0,18,31.462543393432668
36492,-272.0,200,97.17692191838864
36493,-23.0,44,46.46670696147024
36494,4.0,17,6.1557009519133175
36495,7.0,14,0.687919605794166
36496,-10.0,22,30.69506618911737
36497,1.0,20,2.5407905075678414
36498,-26.0,47,26.856092436654507
36499,-305.0,83,286.14957641254443
36500,0.0,21,9.930240832118002
36501,1.0,20,35.46964903126144
36502,-15.0,18,35.15552065703463
36503,-362.0,200,201.207514994338
36504,-9.0,30,13.770428906290874
36505,0.0,21,44.620027583088586
36506,-227.0,200,91.75922972654973
36507,-6.0,18,63.74507044156701
36508,-496.0,148,137.83274045361185
36509,-236.0,200,83.4620453981488
36510,9.0,12,1.5727574033365148
36511,-118.0,85,130.52925787832493
36512,12.0,9,0.0956131536970517
36513,-263.0,200,88.80359306007395
36514,-141.0,27,56.86252255653142
36515,-15.0,27,99.55339664083161
36516,3.0,18,10.61315248527788
36517,-272.0,200,96.57246675269732
36518,-22.0,25,73.87331286282472
36519,-5.0,17,91.5596812840422
36520,7.0,14,6.070185856073209
36521,-632.0,200,341.99334921666787
36522,-13.0,25,22.702881494377124
36523,-126.0,30,57.23793420506695
36524,-31.0,25,18.532343323541255
36525,2.0,19,5.022898180313639
36526,-236.0,200,82.6542567725005
36527,-16.0,19,17.079108991187127
36528,-254.0,200,62.76932136421203
36529,5.0,16,2.1670583713594684
36530,-1766.0,200,1354.100286763684
36531,5.0,16,5.791262682576484
36532,4.0,17,0.7687435065425019
36533,-299.0,200,463.0453844760715
36534,-272.0,200,100.82726587699864
36535,-2.0,14,0.9042581849261815
36536,3.0,18,19.229676976668486
36537,2.0,19,24.348641414841353
36538,-17.0,20,79.21875952303651
36539,8.0,13,0.9511368224486638
36540,-12.0,15,18.162346653123905
36541,-19.0,40,40.00345046699596
36542,9.0,12,0.2935812021741304
36543,3.0,18,26.35739490219339
36544,1.0,20,1.8305924783851784
36545,-13.0,16,32.67443025372478
36546,9.0,12,4.067158458349979
36547,-6.0,18,19.42309849150803
36548,-227.0,200,79.68883109525052
36549,4.0,17,4.914956759432506
36550,-8.0,20,1.660175449783912
36551,-5.0,17,16.37827715395153
36552,0.0,21,4.320608362282279
36553,-1.0,13,55.952602178072425
36554,4.0,17,6.839622512958563
36555,-1739.0,200,1472.094687355038
36556,7.0,14,1.0146194459199935
36557,-149.0,125,109.31550718959681
36558,-7.0,19,44.84221085341392
36559,11.0,10,10.399344885646258
36560,6.0,15,31.851312252974708
36561,-13.0,25,26.492056494134346
36562,7.0,14,0.9002714940580756
36563,-32.0,53,80.27136588188921
36564,10.0,11,0.20466090421349747
36565,3.0,18,12.641627677974071
36566,-13.0,16,17.17071180660608
36567,-7.0,19,1.9294542450550018
36568,-116.0,119,95.09710132930073
36569,5.0,16,1.6781855132302343
36570,6.0,15,3.6022515191605002
36571,5.0,16,0.9311069617605714
36572,12.0,9,8.04190591379124
36573,-227.0,200,100.61179359616904
36574,0.0,12,0.9478241172872259
36575,5.0,16,1.2216496599262037
36576,-1622.0,200,1343.2009314327975
36577,3.0,18,10.111192028435454
36578,-701.0,92,506.3065166157688
36579,9.0,12,0.3222567640718026
36580,-245.0,200,123.68887049817215
36581,-24.0,45,17.222570079628497
36582,-9.0,21,54.05444095730411
36583,-27.0,21,29.91527637492996
36584,-31.0,16,3.8486960056922843
36585,-299.0,200,390.2009175628027
36586,9.0,12,0.5184323552036769
36587,-17.0,29,16.200708481675633
36588,2.0,19,2.2743335661137394
36589,-722.0,200,470.45675124852096
36590,-236.0,200,140.85384647007055
36591,-272.0,200,221.50195174777093
36592,5.0,16,40.59566025232971
36593,2.0,19,6.857508550762283
36594,-5.0,17,16.189877720653698
36595,-3.0,15,0.9716764976581445
36596,8.0,13,2.3385959329484205
36597,12.0,9,7.2377153224121145
36598,-258.0,198,188.15218467135
36599,-326.0,200,299.91758175844075
36600,13.0,8,0.15408747303734138
36601,7.0,14,1.4475332305466604
36602,2.0,19,13.510723926106778
36603,4.0,17,0.9329230099423826
36604,11.0,10,47.189560918933466
36605,12.0,9,0.24477439118622257
36606,-3.0,15,8.905479050403855
36607,-5.0,17,45.703913068031795
36608,7.0,14,4.009346590395829
36609,-263.0,200,192.5713926218522
36610,-28.0,22,18.10016809492126
36611,-569.0,200,286.9409458588594
36612,-69.0,63,43.87899229493098
36613,12.0,9,0.2241703892408733
36614,1.0,20,21.32096682335009
36615,-4.0,25,26.110092162018134
36616,-218.0,200,115.27001923267414
36617,5.0,16,1.2405589142810491
36618,12.0,9,1.8492892620112666
36619,-5.0,17,39.52208504736154
36620,-290.0,200,118.68387857549939
36621,12.0,9,0.5898980417876691
36622,7.0,14,3.724378480295229
36623,-254.0,200,166.57564597811518
36624,-20.0,23,53.91779234058856
36625,-245.0,200,91.61389565844024
36626,9.0,12,0.4665891196833094
36627,0.0,21,5.476779536720997
36628,7.0,14,0.6360754031597988
36629,-6.0,18,18.670110572676293
36630,-6.0,18,113.90402845364247
36631,-8.0,20,43.504531033424314
36632,4.0,17,14.200313806653384
36633,-254.0,200,69.08907892203075
36634,12.0,9,0.1924236641224546
36635,-6.0,18,16.28078864235721
36636,10.0,11,0.20239970805734853
36637,-9.0,21,28.08316860895053
36638,-22.0,25,9.257016548665916
36639,5.0,16,1.0633518393255081
36640,3.0,18,3.8011385999025755
36641,-23.0,26,20.59172181696883
36642,-1.0,13,2.124832247249529
36643,10.0,11,0.4862755407434758
36644,10.0,11,0.4426132350500094
36645,-1.0,22,3.3808013971431308
36646,2.0,19,0.7212922250282761
36647,-830.0,200,289.5765073725854
36648,5.0,16,4.796177057663222
36649,4.0,17,9.70254691371683
36650,-30.0,24,45.3732038856225
36651,8.0,13,0.7896829556146021
36652,-66.0,60,38.721945823970344
36653,-254.0,200,231.41852657187394
36654,6.0,15,28.389402793427934
36655,1.0,20,30.04778011858633
36656,-1829.0,200,1479.8372830111584
36657,4.0,17,1.186327495683611
36658,1.0,11,32.3774179365501
36659,12.0,9,0.1219664410022645
36660,11.0,10,0.3705718039949515
36661,-317.0,200,266.88216458105603
36662,10.0,11,0.39433454725206385
36663,-2.0,14,17.013950499623462
36664,-82.0,85,67.16367932531898
36665,9.0,12,27.043002106727727
36666,7.0,14,0.8813149898536619
36667,-4.0,16,20.707689122799167
36668,8.0,13,0.49661765231749166
36669,-96.0,99,74.41045688780503
36670,0.0,21,13.878397531531746
36671,-91.0,94,47.05693028858576
36672,10.0,11,0.6106107134306686
36673,-7.0,19,13.567572826816047
36674,-7.0,28,37.94483433069848
36675,-5.0,17,30.318805953908907
36676,-326.0,200,347.87298991588614
36677,-8.0,11,8.697488126667736
36678,2.0,10,0.8970882558825899
36679,-5.0,17,8.732292222345137
36680,3.0,18,7.859063000110623
36681,-30.0,24,48.823073309285235
36682,6.0,15,12.713791762844338
36683,-3.0,15,2.3519406322657055
36684,-5.0,17,0.9868150557731141
36685,-3.0,15,1.2862126774775984
36686,-263.0,200,160.99268568705838
36687,3.0,18,1.3738542735534516
36688,7.0,14,11.55897945385479
36689,11.0,10,22.45043731832311
36690,-218.0,200,108.57531958494883
36691,-236.0,200,104.91719623861376
36692,3.0,18,15.80603835110145
36693,-245.0,200,88.14360674872694
36694,-254.0,200,216.09273839619055
36695,-389.0,200,182.49118406210425
36696,-245.0,200,114.71009783923292
36697,4.0,17,5.974951749609758
36698,1.0,20,28.825559570205655
36699,-169.0,118,250.84877595642348
36700,3.0,18,29.3688201975138
36701,-254.0,200,163.8025489803594
36702,-7.0,19,35.569876542625366
36703,-24.0,45,56.90878490502712
36704,-272.0,200,148.1912811019402
36705,-434.0,200,143.8572074693725
36706,-3.0,15,35.12458545914927
36707,-227.0,200,160.9722720976544
36708,4.0,17,10.381500543187542
36709,4.0,17,23.034942989301157
36710,-281.0,200,98.96313297047044
36711,-6.0,18,8.037216748906204
36712,-1.0,22,69.86306219136964
36713,-254.0,200,86.22200871231439
36714,-6.0,18,23.133218979948452
36715,2.0,19,0.9376606742483338
36716,-8.0,20,4.16804787616887
36717,-254.0,200,57.00119787064821
36718,-9.0,21,17.477299547747975
36719,-236.0,200,132.86103257784816
36720,9.0,12,0.7094618883077057
36721,-5.0,17,1.4941579048055207
36722,7.0,14,3.6713640461526715
36723,1.0,11,0.9929333705669237
36724,-16.0,28,48.62601310652974
36725,-623.0,200,343.04593834616765
36726,-3.0,15,1.12218198599221
36727,8.0,13,0.6949105809760097
36728,9.0,12,0.584616231148603
36729,1.0,11,2.873390433794839
36730,6.0,15,2.125220902872199
36731,-4.0,16,57.370563397410365
36732,9.0,12,0.9142647272498032
36733,7.0,14,0.5798579833500561
36734,-16.0,19,1.7835026496324708
36735,2.0,19,2.8994864450701208
36736,2.0,10,0.9635650008517729
36737,-2.0,14,11.382989134236226
36738,8.0,13,0.793678874643045
36739,-245.0,200,112.05635388782237
36740,10.0,11,38.380247814332506
36741,-236.0,200,81.61648267125676
36742,-3.0,24,17.41071163861298
36743,12.0,9,16.46736880505756
36744,3.0,18,6.268530815971616
36745,-263.0,200,80.6153623070374
36746,-1046.0,131,532.9219294721039
36747,12.0,9,11.001033796046883
36748,-8.0,20,2.2896470887837737
36749,-254.0,200,107.38038892936828
36750,-272.0,200,229.3058698400348
36751,5.0,16,2.8923750332761813
36752,-263.0,200,165.84467521184087
36753,4.0,17,85.54095691818998
36754,-299.0,200,233.91946492198142
36755,-218.0,200,153.7531058708962
36756,2.0,19,0.9211636179417715
36757,6.0,15,0.7846239666026658
36758,-281.0,200,130.10047197922222
36759,4.0,17,0.9833693197271156
36760,-236.0,200,91.56600886380852
36761,-2.0,14,0.7476231471671628
36762,-281.0,200,152.55961769041204
36763,11.0,10,0.2488292178560183
36764,-10.0,22,18.373404768215693
36765,-21.0,24,15.424925560556403
36766,11.0,10,0.6075661896690132
36767,-1865.0,200,1575.1255896200414
36768,1.0,20,36.30310542029633
36769,-18.0,21,97.2422967042196
36770,10.0,11,0.3284987745300221
36771,2.0,19,4.778696078466666
36772,-24.0,27,46.44032208158666
36773,-4.0,16,52.517064555192576
36774,9.0,12,1.950352534223521
36775,-7.0,19,50.293976864517106
36776,7.0,14,1.7265502763368685
36777,2.0,10,0.8535545693329532
36778,-9.0,21,0.6602826214082711
36779,7.0,14,2.8589068736485057
36780,7.0,14,21.09413802691691
36781,-176.0,134,141.30175445565538
36782,-10.0,22,19.552619983310564
36783,-812.0,200,582.3555017717889
36784,-63.0,66,67.77640389374562
36785,-1.0,22,7.139562956911014
36786,-272.0,200,210.1721209039149
36787,-1640.0,200,1208.2763186835818
36788,-34.0,37,26.053797527769007
36789,-14.0,26,46.189699723103786
36790,-245.0,200,178.823637336858
36791,-7.0,19,40.26395965498779
36792,-16.0,19,15.495987939814512
36793,2.0,19,28.36618102767727
36794,-920.0,200,676.0086452023128
36795,4.0,17,4.827131402668911
36796,9.0,12,1.594268272563237
36797,13.0,8,7.817765273127222
36798,-17.0,29,43.701570300316405
36799,-6.0,27,25.44013210308239
36800,6.0,15,16.358801276176735
36801,-281.0,200,157.03091036069642
36802,8.0,13,6.91892090968463
36803,3.0,18,33.95283721704942
36804,-1028.0,200,620.5283135868641
36805,-25.0,46,16.96708427863058
36806,2.0,19,17.060796797114733
36807,-551.0,200,138.95230643528998
36808,-15.0,18,58.22583011601614
36809,-4.0,16,28.216289054089373
36810,-3.0,15,16.453640625945496
36811,0.0,12,17.808272807330866
36812,11.0,10,9.345767082846805
36813,14.0,7,0.14570810262332934
36814,-21.0,33,46.759206535593705
36815,-15.0,18,45.84076597835673
36816,12.0,9,0.26620971488462963
36817,7.0,14,0.6774549740644713
36818,6.0,15,26.874008169378158
36819,-227.0,200,84.57728693485396
36820,-17.0,20,13.692556362653036
36821,-80.0,74,152.56917780153378
36822,-8.0,20,29.557553495344507
36823,-27.0,30,42.66159528267926
36824,-109.0,103,94.29290248166598
36825,11.0,10,0.22394629607041594
36826,-1.0,13,34.19152461325581
36827,-1.0,13,1.9123490225245767
36828,-15.0,18,7.031301479474536
36829,-13.0,25,24.112073754277958
36830,11.0,10,0.2678368858125104
36831,-10.0,22,138.50853472631502
36832,8.0,13,17.773338265690768
36833,11.0,10,0.5337177465575413
36834,-4.0,16,1.0749594243175107
36835,-219.0,186,199.85447111683135
36836,10.0,11,0.7967924741110854
36837,-9.0,21,34.08788643753468
36838,-317.0,200,297.50314692664506
36839,6.0,15,0.6862044511145227
36840,10.0,11,12.063303149153569
36841,2.0,19,32.47154604129673
36842,-902.0,200,396.6283186246028
36843,-9.0,21,1.0621734292583174
36844,-30.0,33,97.02076379358131
36845,2.0,19,11.178585420754985
36846,6.0,15,0.952112519604916
36847,3.0,18,0.987913114282593
36848,12.0,9,0.24771643621468797
36849,1.0,20,8.958663327420908
36850,-21.0,24,24.21735201049617
36851,-16.0,19,39.83588349706025
36852,6.0,15,23.03541626267662
36853,1.0,20,4.519498935603323
36854,4.0,17,5.3774565746487895
36855,-11.0,23,46.0435336025044
36856,-76.0,88,149.81120340408063
36857,-299.0,200,183.1491613282576
36858,7.0,14,43.67072975079344
36859,-12.0,15,10.534603924853755
36860,5.0,7,0.9631742099670628
36861,6.0,15,1.5538952487031814
36862,-245.0,200,128.59123802458862
36863,-6.0,18,9.462804867688945
36864,-8.0,20,17.797357984979527
36865,11.0,10,6.913883370722331
36866,2.0,10,16.179721388054276
36867,8.0,13,0.33138553791274017
36868,7.0,14,1.8321568445535235
36869,-238.0,169,110.68162261657199
36870,-1.0,22,15.882433004500768
36871,-263.0,200,99.62636055527594
36872,8.0,13,0.49153815373304166
36873,11.0,10,0.4803459719017873
36874,-5.0,17,43.18768367512649
36875,6.0,15,0.8743969003973548
36876,-335.0,200,198.83707328237904
36877,-12.0,24,14.799536420812075
36878,-8.0,20,6.839261084093081
36879,-3.0,15,18.636920210519264
36880,-236.0,200,281.91664009565886
36881,8.0,13,17.640634299635764
36882,8.0,13,23.41849033530849
36883,-171.0,120,117.44485297386075
36884,1.0,11,0.7415149606945435
36885,7.0,14,0.5517363625272109
36886,7.0,14,1.4082950961014298
36887,7.0,14,19.28887014101508
36888,10.0,11,0.3663547605931834
36889,-227.0,200,162.0563847491543
36890,-19.0,22,25.13774545816898
36891,-11.0,23,72.03123849301268
36892,9.0,12,36.536094227096726
36893,-3.0,15,0.6915602218576957
36894,7.0,14,6.401270707117362
36895,-3.0,24,27.37269197871433
36896,5.0,16,0.795334742173083
36897,-27.0,21,31.20479500099725
36898,12.0,9,6.232389871233046
36899,-8.0,20,47.10939920098099
36900,-308.0,200,140.5347945187218
36901,-488.0,200,221.36422201351252
36902,-25.0,46,40.103371494040545
36903,1.0,20,30.703416150364717
36904,8.0,13,2.349930872350404
36905,-218.0,200,162.61446760093537
36906,-6.0,18,4.119065448198036
36907,-272.0,200,115.81567164681496
36908,-13.0,16,21.795616809446585
36909,-227.0,200,91.31322214718182
36910,6.0,15,20.716695358499493
36911,-227.0,200,126.67445976693249
36912,-114.0,99,86.52289320162197
36913,-26.0,38,16.203157471248886
36914,1.0,20,1.4519407237523136
36915,1.0,11,17.004099214987832
36916,-13.0,16,10.528970952645068
36917,5.0,16,20.824741966099538
36918,8.0,13,0.20599348086413638
36919,4.0,17,3.044614141914856
36920,11.0,10,6.913010179472515
36921,11.0,10,0.32078683653718887
36922,12.0,9,0.4479984191164412
36923,11.0,10,2.9680436316130905
36924,2.0,19,7.289052551217466
36925,-6.0,27,34.06066251275888
36926,3.0,18,2.3428237769537077
36927,-218.0,200,92.63897438016875
36928,-1748.0,200,1431.9969051966182
36929,-4.0,16,41.35668938052106
36930,-14.0,17,125.21179600857226
36931,2.0,19,9.537042315642609
36932,0.0,21,8.06279699467882
36933,7.0,14,20.435222444530865
36934,-1370.0,200,1146.0292356451896
36935,1.0,11,0.9489674086536897
36936,-31.0,52,161.7507290985872
36937,3.0,18,6.796612134748955
36938,-5.0,17,20.691564732276248
36939,-19.0,22,32.51022840003054
36940,9.0,12,0.39526764545927673
36941,11.0,10,0.8647521416195767
36942,0.0,21,33.07167669305903
36943,8.0,13,1.8148364351193997
36944,-96.0,72,73.75539331809796
36945,-281.0,200,100.9618941703252
36946,-5.0,26,20.659298307659952
36947,3.0,18,0.6114591881984842
36948,4.0,17,0.6503132693786358
36949,-263.0,200,140.73656294780358
36950,-16.0,19,32.00918915623299
36951,7.0,14,0.5167170494213331
36952,-1.0,22,27.34377112642818
36953,0.0,21,35.447613162411244
36954,6.0,15,0.9821484720330043
36955,-650.0,200,240.49844778910676
36956,2.0,19,2.114937785115364
36957,-254.0,200,69.72370993921731
36958,-9.0,30,62.926833207355294
36959,3.0,18,26.8796580287663
36960,3.0,18,0.7887192540435644
36961,-11.0,14,43.63831274406846
36962,-11.0,32,16.082841724124023
36963,-254.0,200,130.74283867563418
36964,6.0,15,2.344362185616564
36965,4.0,17,1.43076658441392
36966,-4.0,16,15.757577842201812
36967,-1577.0,200,1299.4718762828702
36968,-9.0,21,38.332750437849995
36969,3.0,18,10.260726878679478
36970,-8.0,20,21.75894981683794
36971,4.0,17,12.780282425988048
36972,10.0,11,0.734537283866949
36973,-12.0,24,14.822921148559061
36974,-26.0,20,29.51680505111557
36975,11.0,10,16.472789563867792
36976,-31.0,25,33.217883644066205
36977,0.0,21,31.254596261483016
36978,6.0,15,12.631022404434475
36979,-9.0,21,73.36016218984389
36980,14.0,7,0.3139317627822962
36981,11.0,10,39.70365677571408
36982,2.0,19,11.709650367657716
36983,6.0,15,1.0283972279896085
36984,-10.0,22,11.456203927932123
36985,10.0,11,11.767920163991036
36986,-13.0,16,57.654964815416406
36987,-12.0,24,21.9057887176277
36988,-1361.0,200,826.9975287689708
36989,-10.0,22,55.085513223858754
36990,-272.0,200,214.68235362195026
36991,-4.0,16,64.3087017229119
36992,-290.0,200,236.45742992918449
36993,13.0,8,0.3825385865040669
36994,4.0,17,1.3412802117284883
36995,0.0,21,1.2742214795537805
36996,-23.0,26,57.24414595670339
36997,-1.0,13,0.8894770541365524
36998,12.0,9,0.3996417031684789
36999,11.0,10,2.424115341606603
37000,-7.0,19,52.206710572319366
37001,-245.0,200,90.04259437202853
37002,7.0,14,1.508798059738262
37003,12.0,9,5.6369112983271865
37004,9.0,12,0.8952456142064718
37005,10.0,11,13.238763595688567
37006,5.0,16,1.1497837598383147
37007,-2.0,14,28.93967614289511
37008,10.0,11,0.6652557914962642
37009,-1.0,13,36.237563689489036
37010,5.0,16,1.3660402474521414
37011,9.0,12,40.88341869613089
37012,7.0,14,14.562478481419987
37013,-272.0,200,135.1016243577131
37014,-263.0,200,72.27396626746211
37015,-7.0,19,22.888744359986163
37016,4.0,17,9.343350488868793
37017,-3.0,15,51.66246640714746
37018,-7.0,19,7.688027744501397
37019,-8.0,20,35.04719021227089
37020,9.0,12,0.7238787141042731
37021,-17.0,29,50.179345874754176
37022,-8.0,20,82.06626730154778
37023,-9.0,21,3.5912275808083507
37024,-245.0,200,32.440300121084135
37025,-254.0,200,99.61852049027618
37026,11.0,10,35.73329109814267
37027,2.0,19,0.9976858203823809
37028,7.0,14,0.6742188212779802
37029,2.0,19,3.8761187796967818
37030,-4.0,16,1.5211141202721201
37031,-7.0,19,34.69947539406496
37032,-263.0,200,162.73500865288565
37033,5.0,16,15.852709778121493
37034,14.0,7,1.6518443678618597
37035,-122.0,125,172.99362233427286
37036,1.0,20,2.6003948148009126
37037,3.0,18,58.500062475240725
37038,1.0,20,36.69163903240781
37039,-41.0,44,23.25729199944209
37040,-5.0,17,19.6160551285019
37041,-23.0,26,29.392076692936882
37042,-6.0,18,12.699784444968145
37043,-1703.0,200,1287.6988638922849
37044,3.0,18,0.6920783733770255
37045,3.0,18,47.63432042185849
37046,-245.0,200,69.32173996265391
37047,0.0,21,12.906230633277985
37048,-452.0,200,125.85951356414171
37049,3.0,18,14.068828574709102
37050,-245.0,200,178.90154557958806
37051,-245.0,200,117.59260722402021
37052,6.0,15,1.0992949078840795
37053,-3.0,24,21.43259334493942
37054,11.0,10,4.928150327607526
